BPE 2016 - Base permanente des équipements : commerce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IRIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mise en ligne le 11/07/2016       Géographie au 01/01/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"©Insee       Source(s) : Insee, Base permanente des équipements 2016",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Code IRIS,Libellé IRIS,COM,Libellé commune ou ARM,Région,Département,Hypermarché,Supermarché,Grande surface de bricolage,Supérette,Epicerie,Boulangerie,Boucherie charcuterie,Produits surgelés,Poissonnerie,Librairie papeterie journaux,Magasin de vêtements,Magasin d'équipements du foyer,Magasin de chaussures,Magasin d'électroménager et de matériel audio-vidéo,Magasin de meubles,Magasin d'articles de sports et de loisirs,Magasin de revêtements murs et sols,Droguerie quincaillerie bricolage,Parfumerie,Horlogerie Bijouterie,Fleuriste,Magasin d'optique,Magasin de matériel médical et orthopédique,Station service
IRIS,LIB_IRIS,COM,LIB_COM,REG,DEP,NB_B101,NB_B102,NB_B103,NB_B201,NB_B202,NB_B203,NB_B204,NB_B205,NB_B206,NB_B301,NB_B302,NB_B303,NB_B304,NB_B305,NB_B306,NB_B307,NB_B308,NB_B309,NB_B310,NB_B311,NB_B312,NB_B313,NB_B315,NB_B316
751103711,Saint-Vincent de Paul 11,75110,Paris 10e  Arrondissement,11,75,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751103712,Saint-Vincent de Paul 12,75110,Paris 10e  Arrondissement,11,75,0,0,0,0,7,5,2,0,1,22,29,0,3,2,0,0,0,0,3,6,0,0,0,0
751103801,Porte Saint-Denis 1,75110,Paris 10e  Arrondissement,11,75,0,0,0,1,13,1,4,0,0,4,15,0,3,2,1,1,0,2,10,1,2,3,0,0
751103802,Porte Saint-Denis 2,75110,Paris 10e  Arrondissement,11,75,0,2,0,0,7,4,4,0,1,0,21,3,3,0,0,0,0,0,25,1,0,2,0,0
751103803,Porte Saint-Denis 3,75110,Paris 10e  Arrondissement,11,75,0,0,0,3,9,3,1,0,0,4,19,4,2,3,2,0,0,1,0,3,1,3,0,0
751103804,Porte Saint-Denis 4,75110,Paris 10e  Arrondissement,11,75,0,1,0,2,6,2,5,0,0,2,29,2,1,1,2,1,0,0,3,2,1,1,0,0
751103805,Porte Saint-Denis 5,75110,Paris 10e  Arrondissement,11,75,0,0,0,0,3,0,0,1,0,4,28,3,2,1,0,0,0,1,2,0,0,1,0,0
751103806,Porte Saint-Denis 6,75110,Paris 10e  Arrondissement,11,75,0,1,0,3,11,3,1,0,0,4,16,10,0,4,1,0,0,0,0,3,1,2,1,0
751103901,Porte Saint-Martin 1,75110,Paris 10e  Arrondissement,11,75,0,1,0,0,0,1,0,0,0,0,12,0,2,0,0,1,0,0,1,0,0,2,0,0
751103902,Porte Saint-Martin 2,75110,Paris 10e  Arrondissement,11,75,0,0,0,1,1,4,0,1,0,0,26,1,1,1,0,1,5,2,1,0,2,2,0,0
751103903,Porte Saint-Martin 3,75110,Paris 10e  Arrondissement,11,75,0,1,0,1,0,3,1,0,0,2,6,1,0,1,0,2,0,0,0,1,1,4,0,0
751103904,Porte Saint-Martin 4,75110,Paris 10e  Arrondissement,11,75,0,0,0,0,3,5,0,0,0,3,14,2,2,0,1,2,0,0,1,1,0,2,1,0
751103905,Porte Saint-Martin 5,75110,Paris 10e  Arrondissement,11,75,0,2,0,0,1,3,3,0,3,0,12,1,1,0,0,0,1,0,5,0,2,1,1,0
751103906,Porte Saint-Martin 6,75110,Paris 10e  Arrondissement,11,75,0,1,0,2,6,4,1,1,0,1,25,4,4,1,2,1,1,1,42,2,2,3,0,0
751103907,Porte Saint-Martin 7,75110,Paris 10e  Arrondissement,11,75,0,1,0,0,1,3,2,1,0,0,9,1,1,1,0,0,0,0,0,1,2,3,0,0
751103908,Porte Saint-Martin 8,75110,Paris 10e  Arrondissement,11,75,0,1,0,1,2,4,1,0,0,2,23,1,0,1,2,3,2,0,1,2,0,1,0,0
751103909,Porte Saint-Martin 9,75110,Paris 10e  Arrondissement,11,75,0,0,0,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,3,1,1,0
751103910,Porte Saint-Martin 10,75110,Paris 10e  Arrondissement,11,75,0,0,0,0,2,0,2,0,0,4,11,0,2,2,2,0,0,1,0,2,2,3,0,0
751104001,Hopital Saint-Louis 1,75110,Paris 10e  Arrondissement,11,75,0,2,0,0,4,4,9,0,0,0,20,0,3,3,3,0,0,0,2,2,0,0,0,0
751104002,Hopital Saint-Louis 2,75110,Paris 10e  Arrondissement,11,75,0,1,0,0,3,1,4,0,0,1,3,1,0,0,0,1,0,0,1,0,1,1,0,0
751104003,Hopital Saint-Louis 3,75110,Paris 10e  Arrondissement,11,75,0,0,0,1,9,6,4,0,0,1,9,1,2,0,1,0,0,0,3,2,2,1,1,0
751104004,Hopital Saint-Louis 4,75110,Paris 10e  Arrondissement,11,75,0,1,0,1,2,1,1,0,0,1,5,2,0,1,2,0,0,1,0,0,0,1,0,0
751104005,Hopital Saint-Louis 5,75110,Paris 10e  Arrondissement,11,75,0,0,0,0,3,0,0,0,0,0,1,1,0,1,3,0,0,2,0,0,0,0,0,0
751104006,Hopital Saint-Louis 6,75110,Paris 10e  Arrondissement,11,75,0,2,0,1,4,2,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0
751104007,Hopital Saint-Louis 7,75110,Paris 10e  Arrondissement,11,75,0,3,0,0,1,1,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,1,0,0
751104008,Hopital Saint-Louis 8,75110,Paris 10e  Arrondissement,11,75,0,0,0,0,3,3,0,0,0,2,4,1,0,1,0,0,0,0,0,1,1,0,0,0
751104009,Hopital Saint-Louis 9,75110,Paris 10e  Arrondissement,11,75,0,1,0,0,4,2,3,1,0,2,3,1,1,0,0,0,1,2,0,0,1,1,0,0
751104010,Hopital Saint-Louis 10,75110,Paris 10e  Arrondissement,11,75,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
751104011,Hopital Saint-Louis 11,75110,Paris 10e  Arrondissement,11,75,0,0,0,2,2,2,1,0,0,2,14,1,2,1,3,1,0,0,3,1,2,1,1,0
751104012,Hopital Saint-Louis 12,75110,Paris 10e  Arrondissement,11,75,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75110ZZZZ,Non localisé à l'iris,75110,Paris 10e  Arrondissement,11,75,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
751114101,Folie Mericourt 1,75111,Paris 11e  Arrondissement,11,75,0,0,0,0,1,2,3,0,0,3,3,0,1,2,0,0,0,1,2,0,0,0,0,0
751114102,Folie Mericourt 2,75111,Paris 11e  Arrondissement,11,75,0,0,0,1,6,6,1,0,1,4,6,0,0,1,0,0,0,0,0,0,0,1,0,0
751114103,Folie Mericourt 3,75111,Paris 11e  Arrondissement,11,75,0,0,0,2,3,3,0,0,0,2,3,1,0,0,0,0,0,1,1,0,1,1,0,0
751114104,Folie Mericourt 4,75111,Paris 11e  Arrondissement,11,75,0,2,0,0,1,2,1,1,0,1,4,3,4,0,0,0,0,1,1,1,1,3,0,0
751114105,Folie Mericourt 5,75111,Paris 11e  Arrondissement,11,75,0,1,0,1,3,4,0,0,0,0,2,4,0,0,0,2,0,3,0,1,0,1,0,0
751114106,Folie Mericourt 6,75111,Paris 11e  Arrondissement,11,75,0,1,0,0,4,1,1,0,0,4,16,0,2,3,10,4,1,2,3,3,1,5,2,0
751114107,Folie Mericourt 7,75111,Paris 11e  Arrondissement,11,75,0,1,0,3,1,1,0,0,0,3,12,1,1,2,3,2,2,2,3,1,3,2,0,0
751114108,Folie Mericourt 8,75111,Paris 11e  Arrondissement,11,75,0,0,0,0,1,3,2,0,0,0,5,2,2,2,2,0,0,0,2,0,0,2,0,0
751114109,Folie Mericourt 9,75111,Paris 11e  Arrondissement,11,75,0,0,0,0,5,0,1,0,0,5,5,0,0,0,0,0,0,0,0,0,1,2,0,0
751114110,Folie Mericourt 10,75111,Paris 11e  Arrondissement,11,75,0,0,0,0,1,3,5,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
751114111,Folie Mericourt 11,75111,Paris 11e  Arrondissement,11,75,0,0,0,0,2,2,3,0,1,1,5,1,0,1,1,0,0,0,0,0,0,0,0,0
751114112,Folie Mericourt 12,75111,Paris 11e  Arrondissement,11,75,0,0,0,0,3,1,0,0,0,0,5,1,0,2,0,0,0,0,0,1,0,0,0,0
751114113,Folie Mericourt 13,75111,Paris 11e  Arrondissement,11,75,0,2,1,0,4,1,3,0,0,0,11,0,2,0,1,0,1,0,0,0,0,1,0,0
751114114,Folie Mericourt 14,75111,Paris 11e  Arrondissement,11,75,0,0,0,1,8,2,2,0,0,2,14,0,1,0,6,1,0,0,0,1,2,1,0,0
751114115,Folie Mericourt 15,75111,Paris 11e  Arrondissement,11,75,0,1,0,0,4,3,2,0,0,2,21,0,1,1,0,0,0,1,1,1,5,1,0,0
751114201,Saint-Ambroise 1,75111,Paris 11e  Arrondissement,11,75,0,0,0,0,7,3,0,0,0,4,2,0,0,0,0,0,0,0,0,1,1,0,0,0
751114202,Saint-Ambroise 2,75111,Paris 11e  Arrondissement,11,75,0,0,0,0,1,4,0,1,0,5,3,2,0,3,1,1,0,0,0,0,1,0,0,0
751114203,Saint-Ambroise 3,75111,Paris 11e  Arrondissement,11,75,0,1,0,1,4,4,1,0,1,1,1,3,0,0,0,2,0,0,2,0,2,1,0,0
751114204,Saint-Ambroise 4,75111,Paris 11e  Arrondissement,11,75,0,0,0,1,5,4,1,0,0,5,13,0,0,1,0,0,0,0,1,0,4,1,0,0
751114205,Saint-Ambroise 5,75111,Paris 11e  Arrondissement,11,75,0,2,0,0,1,1,0,0,0,2,7,0,2,0,0,0,0,1,1,0,0,2,0,0
751114206,Saint-Ambroise 6,75111,Paris 11e  Arrondissement,11,75,0,1,1,0,0,1,1,0,0,2,13,0,0,3,0,0,0,0,1,0,0,1,0,0
751114207,Saint-Ambroise 7,75111,Paris 11e  Arrondissement,11,75,0,0,0,0,0,1,1,0,0,0,2,0,0,0,2,1,0,1,2,0,0,3,2,0
751114208,Saint-Ambroise 8,75111,Paris 11e  Arrondissement,11,75,0,1,0,0,6,0,0,0,0,2,3,1,0,0,2,0,1,0,1,1,0,1,0,0
751114209,Saint-Ambroise 9,75111,Paris 11e  Arrondissement,11,75,0,1,0,0,4,3,0,0,0,3,10,5,2,0,1,1,0,1,0,2,2,4,2,0
751114210,Saint-Ambroise 10,75111,Paris 11e  Arrondissement,11,75,0,0,0,2,8,6,1,0,1,1,6,4,1,3,3,1,0,0,2,1,1,1,0,0
751114211,Saint-Ambroise 11,75111,Paris 11e  Arrondissement,11,75,0,0,0,0,1,2,1,0,0,1,1,0,0,1,1,0,0,1,2,0,1,0,0,0
751114212,Saint-Ambroise 12,75111,Paris 11e  Arrondissement,11,75,0,1,0,0,3,0,0,0,0,1,6,0,0,1,1,1,0,0,0,0,0,2,0,0
751114213,Saint-Ambroise 13,75111,Paris 11e  Arrondissement,11,75,0,1,0,0,3,2,2,1,0,5,7,1,1,1,0,0,0,0,0,2,1,1,0,0
751114214,Saint-Ambroise 14,75111,Paris 11e  Arrondissement,11,75,0,0,0,0,0,0,1,0,0,2,2,0,0,1,2,0,0,0,0,1,0,0,0,0
751114301,Roquette 1,75111,Paris 11e  Arrondissement,11,75,0,0,0,0,1,3,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0
751114302,Roquette 2,75111,Paris 11e  Arrondissement,11,75,0,1,0,1,5,0,0,0,0,3,7,0,2,0,0,0,0,0,2,0,1,0,0,0
751114303,Roquette 3,75111,Paris 11e  Arrondissement,11,75,0,1,0,0,1,2,0,0,0,0,2,1,0,0,2,0,0,2,0,0,0,0,0,0
751114304,Roquette 4,75111,Paris 11e  Arrondissement,11,75,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
751114305,Roquette 5,75111,Paris 11e  Arrondissement,11,75,0,1,0,1,4,6,3,0,0,2,5,1,1,1,2,0,0,1,1,2,4,5,1,0
751114306,Roquette 6,75111,Paris 11e  Arrondissement,11,75,0,0,0,0,4,3,3,0,0,4,9,2,0,5,1,1,0,0,1,1,0,3,1,0
751114307,Roquette 7,75111,Paris 11e  Arrondissement,11,75,0,1,0,1,1,4,2,0,1,1,3,1,1,0,1,1,0,0,0,0,0,1,0,0
751114308,Roquette 8,75111,Paris 11e  Arrondissement,11,75,0,1,0,0,3,0,0,0,0,0,2,1,0,1,2,0,0,0,0,0,1,2,0,0
751114309,Roquette 9,75111,Paris 11e  Arrondissement,11,75,0,1,0,1,0,0,0,0,0,1,9,3,0,0,1,0,0,1,0,0,0,0,0,0
751114310,Roquette 10,75111,Paris 11e  Arrondissement,11,75,0,1,0,1,2,1,0,0,0,3,16,1,1,0,0,0,1,0,1,0,0,1,0,0
751114311,Roquette 11,75111,Paris 11e  Arrondissement,11,75,0,0,0,1,3,3,1,0,0,0,16,2,3,0,10,1,0,1,1,0,0,3,0,0
751114312,Roquette 12,75111,Paris 11e  Arrondissement,11,75,0,0,0,2,5,3,0,0,1,4,7,1,2,1,1,3,0,2,0,0,2,3,0,0
751114313,Roquette 13,75111,Paris 11e  Arrondissement,11,75,0,0,0,1,1,2,0,1,0,1,4,0,0,0,2,3,1,2,0,1,1,1,0,0
751114314,Roquette 14,75111,Paris 11e  Arrondissement,11,75,0,0,0,1,1,1,0,1,0,3,10,2,1,1,2,0,0,0,0,0,0,1,0,0
751114315,Roquette 15,75111,Paris 11e  Arrondissement,11,75,0,1,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
751114316,Roquette 16,75111,Paris 11e  Arrondissement,11,75,0,0,0,0,3,1,0,0,0,1,14,1,0,0,0,0,0,0,0,0,0,1,0,0
751114317,Roquette 17,75111,Paris 11e  Arrondissement,11,75,0,1,0,0,2,1,0,1,0,2,6,2,0,0,1,0,0,0,0,0,0,0,0,0
751114318,Roquette 18,75111,Paris 11e  Arrondissement,11,75,0,1,0,0,5,2,0,0,1,1,7,0,0,0,0,0,0,1,0,0,2,0,1,0
751114319,Roquette 19,75111,Paris 11e  Arrondissement,11,75,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
751114320,Roquette 20,75111,Paris 11e  Arrondissement,11,75,0,2,0,0,1,1,2,0,0,1,6,1,0,0,0,0,0,0,1,0,0,0,0,0
751114321,Roquette 21,75111,Paris 11e  Arrondissement,11,75,0,0,0,0,1,2,0,0,0,2,4,0,0,1,0,0,0,0,0,0,0,1,0,0
751114401,Sainte-Marguerite 1,75111,Paris 11e  Arrondissement,11,75,0,0,0,0,1,1,0,0,0,1,2,1,1,1,1,0,1,0,0,0,2,1,1,0
751114402,Sainte-Marguerite 2,75111,Paris 11e  Arrondissement,11,75,0,0,0,0,5,2,1,0,0,1,3,1,0,1,1,1,0,0,1,1,1,1,2,0
751114403,Sainte-Marguerite 3,75111,Paris 11e  Arrondissement,11,75,0,2,0,0,5,4,2,0,0,6,4,1,0,3,2,2,0,0,2,1,1,2,1,0
751114404,Sainte-Marguerite 4,75111,Paris 11e  Arrondissement,11,75,0,1,0,2,3,3,0,1,0,4,38,3,16,0,5,1,0,3,1,2,3,3,0,0
751114405,Sainte-Marguerite 5,75111,Paris 11e  Arrondissement,11,75,0,0,0,0,1,2,0,0,0,1,7,3,4,0,0,0,0,1,1,0,1,2,1,0
751114406,Sainte-Marguerite 6,75111,Paris 11e  Arrondissement,11,75,0,0,0,0,9,4,0,0,0,4,11,5,2,1,5,1,0,3,0,2,2,3,0,0
751114407,Sainte-Marguerite 7,75111,Paris 11e  Arrondissement,11,75,0,1,0,1,1,2,2,0,1,0,6,2,0,1,3,0,0,0,2,0,1,0,0,0
751114408,Sainte-Marguerite 8,75111,Paris 11e  Arrondissement,11,75,0,3,0,0,5,3,1,0,0,1,8,3,1,1,1,0,1,2,1,0,3,1,0,0
751114409,Sainte-Marguerite 9,75111,Paris 11e  Arrondissement,11,75,0,0,1,1,3,8,1,1,0,3,8,2,0,2,3,2,0,0,0,0,0,4,0,0
751114410,Sainte-Marguerite 10,75111,Paris 11e  Arrondissement,11,75,0,0,1,1,2,1,0,0,0,2,3,0,0,2,1,1,0,2,0,4,0,0,1,0
751114411,Sainte-Marguerite 11,75111,Paris 11e  Arrondissement,11,75,0,1,0,1,2,3,1,1,0,4,4,1,2,2,2,0,1,1,0,0,1,3,0,0
751114412,Sainte-Marguerite 12,75111,Paris 11e  Arrondissement,11,75,0,0,1,0,0,3,3,0,0,2,2,0,1,0,1,1,0,0,1,0,1,0,0,0
751114413,Sainte-Marguerite 13,75111,Paris 11e  Arrondissement,11,75,0,1,0,2,2,0,2,1,0,5,3,1,0,0,2,0,0,1,0,0,1,1,0,0
75111ZZZZ,Non localisé à l'iris,75111,Paris 11e  Arrondissement,11,75,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
751124501,Bel Air 1,75112,Paris 12e  Arrondissement,11,75,0,0,0,0,4,5,1,0,0,1,1,1,0,1,0,3,0,1,0,0,0,1,0,0
751124502,Bel Air 2,75112,Paris 12e  Arrondissement,11,75,0,0,0,0,4,2,1,0,0,3,5,3,1,2,1,0,0,1,2,0,2,2,0,0
751124503,Bel Air 3,75112,Paris 12e  Arrondissement,11,75,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
751124504,Bel Air 4,75112,Paris 12e  Arrondissement,11,75,0,2,0,0,1,5,2,1,0,0,2,1,0,2,0,0,0,3,0,0,1,0,0,0
751124505,Bel Air 5,75112,Paris 12e  Arrondissement,11,75,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
751124506,Bel Air 6,75112,Paris 12e  Arrondissement,11,75,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
751124507,Bel Air 7,75112,Paris 12e  Arrondissement,11,75,0,1,0,0,2,1,2,0,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0
751124508,Bel Air 8,75112,Paris 12e  Arrondissement,11,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
751124509,Bel Air 9,75112,Paris 12e  Arrondissement,11,75,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
751124510,Bel Air 10,75112,Paris 12e  Arrondissement,11,75,0,0,0,1,3,1,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0
751124511,Bel Air 11,75112,Paris 12e  Arrondissement,11,75,0,0,0,0,1,2,0,0,0,1,0,0,0,2,1,4,0,0,0,0,1,2,0,0
751124512,Bel Air 12,75112,Paris 12e  Arrondissement,11,75,0,1,0,1,5,2,0,0,0,3,2,2,1,0,1,0,0,0,1,2,1,0,0,0
751124513,Bel Air 13,75112,Paris 12e  Arrondissement,11,75,0,1,0,1,2,4,5,0,1,1,3,0,2,0,2,1,0,1,1,1,2,5,1,0
751124514,Bel Air 14,75112,Paris 12e  Arrondissement,11,75,0,1,0,0,4,5,1,1,0,3,4,2,3,0,2,1,0,2,1,0,2,3,0,0
751124577,Bois de Vincennes 1,75112,Paris 12e  Arrondissement,11,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751124601,Picpus 1,75112,Paris 12e  Arrondissement,11,75,0,2,0,0,1,2,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
751124602,Picpus 2,75112,Paris 12e  Arrondissement,11,75,0,0,0,2,5,2,1,0,0,2,3,1,0,0,2,0,0,0,1,0,0,0,0,0
751124603,Picpus 3,75112,Paris 12e  Arrondissement,11,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751124604,Picpus 4,75112,Paris 12e  Arrondissement,11,75,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0
751124605,Picpus 5,75112,Paris 12e  Arrondissement,11,75,0,2,0,0,2,1,3,0,0,2,2,2,1,0,3,0,2,0,1,1,2,0,0,0
751124606,Picpus 6,75112,Paris 12e  Arrondissement,11,75,0,0,0,1,2,7,0,1,0,6,5,0,0,0,0,0,0,0,2,1,1,3,1,0
751124608,Picpus 8,75112,Paris 12e  Arrondissement,11,75,0,1,0,0,0,5,0,0,0,3,5,0,0,0,0,1,0,1,1,1,0,4,0,0
751124609,Picpus 9,75112,Paris 12e  Arrondissement,11,75,0,1,0,1,1,1,2,0,1,0,3,0,0,1,0,0,0,1,0,1,1,2,0,0
751124610,Picpus 10,75112,Paris 12e  Arrondissement,11,75,0,1,0,0,1,4,2,0,0,1,5,0,1,0,0,1,0,0,1,0,2,1,0,0
751124611,Picpus 11,75112,Paris 12e  Arrondissement,11,75,0,2,0,0,2,4,2,0,1,1,5,3,2,1,0,0,0,0,0,1,0,2,0,0
751124612,Picpus 12,75112,Paris 12e  Arrondissement,11,75,0,0,1,0,5,3,1,0,0,5,6,1,0,0,3,0,0,0,1,0,4,5,1,0
751124613,Picpus 13,75112,Paris 12e  Arrondissement,11,75,0,1,0,1,1,3,0,0,0,2,1,0,0,1,2,0,0,0,1,1,0,0,0,0
751124614,Picpus 14,75112,Paris 12e  Arrondissement,11,75,0,1,0,0,2,1,3,0,0,1,0,0,0,2,0,0,0,0,2,1,1,1,0,0
751124615,Picpus 15,75112,Paris 12e  Arrondissement,11,75,0,0,0,0,1,1,0,0,0,1,3,1,0,0,0,1,0,0,1,0,0,0,0,0
751124616,Picpus 16,75112,Paris 12e  Arrondissement,11,75,0,0,0,0,0,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
751124617,Picpus 17,75112,Paris 12e  Arrondissement,11,75,0,0,0,0,3,2,0,0,0,1,2,0,1,1,0,1,0,0,0,0,1,2,0,0
751124618,Picpus 18,75112,Paris 12e  Arrondissement,11,75,0,2,0,0,0,2,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
751124619,Picpus 19,75112,Paris 12e  Arrondissement,11,75,0,1,1,0,2,2,1,0,0,2,3,2,1,0,0,0,0,0,0,0,1,2,0,0
751124620,Picpus 20,75112,Paris 12e  Arrondissement,11,75,0,2,0,0,5,4,3,0,0,4,5,0,1,0,0,0,0,1,1,0,1,2,0,0
751124621,Picpus 21,75112,Paris 12e  Arrondissement,11,75,0,1,0,0,2,2,1,0,0,2,3,1,0,0,4,0,0,1,0,1,1,0,0,0
751124622,Picpus 22,75112,Paris 12e  Arrondissement,11,75,0,0,0,0,0,1,0,0,0,1,3,0,0,1,1,1,0,0,0,1,0,0,0,0
751124623,Picpus 23,75112,Paris 12e  Arrondissement,11,75,0,0,0,0,2,3,0,0,0,6,1,0,0,0,0,1,0,0,2,2,1,2,1,0
751124624,Picpus 24,75112,Paris 12e  Arrondissement,11,75,0,1,0,0,0,1,0,0,0,3,2,0,0,0,1,2,0,0,0,0,0,0,1,0
751124677,Bois de Vincennes 2,75112,Paris 12e  Arrondissement,11,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751124701,Bercy 1,75112,Paris 12e  Arrondissement,11,75,0,0,0,0,2,1,0,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0
751124702,Bercy 2,75112,Paris 12e  Arrondissement,11,75,0,0,1,0,2,3,0,0,0,3,0,0,0,2,1,0,0,0,0,0,0,1,1,0
751124703,Bercy 3,75112,Paris 12e  Arrondissement,11,75,0,0,0,2,1,1,2,1,0,1,8,5,0,0,0,0,0,0,2,0,2,3,2,0
751124704,Bercy 4,75112,Paris 12e  Arrondissement,11,75,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
751124705,Bercy 5,75112,Paris 12e  Arrondissement,11,75,0,2,1,0,1,1,0,0,0,1,0,1,0,1,2,3,0,0,0,0,0,0,0,0
751124706,Bercy 6,75112,Paris 12e  Arrondissement,11,75,0,0,0,0,1,2,0,0,0,2,7,2,0,0,0,3,0,0,2,0,1,0,0,0
751124707,Bercy 7,75112,Paris 12e  Arrondissement,11,75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751124708,Jardin de Bercy,75112,Paris 12e  Arrondissement,11,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751124799,Seine et Berges,75112,Paris 12e  Arrondissement,11,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
751124801,Quinze Vingts 1,75112,Paris 12e  Arrondissement,11,75,0,2,0,0,5,5,4,1,1,2,4,4,0,3,2,2,1,1,1,1,1,2,0,0
751124802,Quinze Vingts 2,75112,Paris 12e  Arrondissement,11,75,0,0,0,0,1,1,0,0,0,0,6,0,0,0,1,0,0,2,0,1,1,0,0,0
751124803,Quinze Vingts 3,75112,Paris 12e  Arrondissement,11,75,0,0,0,0,2,4,1,0,0,2,0,0,1,0,1,0,1,1,1,0,0,0,0,0
751124804,Quinze Vingts 4,75112,Paris 12e  Arrondissement,11,75,0,1,0,0,1,1,1,0,0,5,6,1,0,1,1,0,0,2,0,0,0,0,1,0
751124805,Quinze Vingts 5,75112,Paris 12e  Arrondissement,11,75,0,1,0,0,2,0,0,0,0,5,2,1,1,2,9,0,0,0,4,3,0,0,1,0
751124806,Quinze Vingts 6,75112,Paris 12e  Arrondissement,11,75,0,0,0,1,3,2,0,0,0,3,6,4,0,2,5,1,0,2,1,1,1,2,1,0
751124807,Quinze Vingts 7,75112,Paris 12e  Arrondissement,11,75,0,0,1,1,6,6,0,0,0,4,30,8,8,3,15,2,2,3,8,1,2,2,0,0
751124808,Quinze Vingts 8,75112,Paris 12e  Arrondissement,11,75,0,1,0,3,5,4,1,0,0,5,3,3,0,2,2,2,0,0,1,1,2,1,0,0
751124809,Quinze Vingts 9,75112,Paris 12e  Arrondissement,11,75,0,0,0,2,10,6,14,0,2,3,15,0,1,1,1,2,0,0,0,2,3,5,0,0
751124810,Quinze Vingts 10,75112,Paris 12e  Arrondissement,11,75,0,1,0,0,7,5,2,1,1,1,3,0,1,1,1,0,0,2,1,0,5,1,0,0
751124811,Quinze Vingts 11,75112,Paris 12e  Arrondissement,11,75,0,0,0,1,0,0,0,0,0,25,10,2,1,0,0,0,0,0,5,2,1,0,0,0
751124812,Quinze Vingts 12,75112,Paris 12e  Arrondissement,11,75,0,0,0,1,0,3,0,0,0,4,1,0,1,0,1,0,0,0,1,0,0,2,0,0
751124813,Quinze Vingts 13,75112,Paris 12e  Arrondissement,11,75,0,0,0,1,1,1,1,0,0,0,3,0,1,0,0,0,0,0,1,0,1,0,0,0
751124899,Seine et Berges,75112,Paris 12e  Arrondissement,11,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75112ZZZZ,Non localisé à l'iris,75112,Paris 12e  Arrondissement,11,75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,7
751134901,Salpetriere 1,75113,Paris 13e  Arrondissement,11,75,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
751134902,Salpetriere 2,75113,Paris 13e  Arrondissement,11,75,0,0,0,1,3,4,1,0,0,1,1,1,1,0,0,1,0,0,1,0,3,0,0,0
